Time of Day,Temperature,Humidity,CO2_InfraredSensor,CO2_ElectroChemicalSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit2,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level,Temperature_Band,Temperature_x_Humidity,CO2_sum,co2_ratio,MetalOxideSensor_sum,avg_metal_oxide,mos_variance,time_index,is_daytime,hvac_active,Session_ID_Bands,Temperature_session_lag1,Temperature_session_lag2,Temperature_session_lag3,Temperature_session_roll_mean_3,Temperature_session_roll_std_3,Temperature_session_roll_mean_5,Temperature_session_roll_std_5,Temperature_session_roll_mean_10,Temperature_session_roll_std_10,Humidity_session_lag1,Humidity_session_lag2,Humidity_session_lag3,Humidity_session_roll_mean_3,Humidity_session_roll_std_3,Humidity_session_roll_mean_5,Humidity_session_roll_std_5,Humidity_session_roll_mean_10,Humidity_session_roll_std_10,CO2_InfraredSensor_session_lag1,CO2_InfraredSensor_session_lag2,CO2_InfraredSensor_session_lag3,CO2_InfraredSensor_session_roll_mean_3,CO2_InfraredSensor_session_roll_std_3,CO2_InfraredSensor_session_roll_mean_5,CO2_InfraredSensor_session_roll_std_5,CO2_InfraredSensor_session_roll_mean_10,CO2_InfraredSensor_session_roll_std_10,MetalOxideSensor_Unit1_session_lag1,MetalOxideSensor_Unit1_session_lag2,MetalOxideSensor_Unit1_session_lag3,MetalOxideSensor_Unit1_session_roll_mean_3,MetalOxideSensor_Unit1_session_roll_std_3,MetalOxideSensor_Unit1_session_roll_mean_5,MetalOxideSensor_Unit1_session_roll_std_5,MetalOxideSensor_Unit1_session_roll_mean_10,MetalOxideSensor_Unit1_session_roll_std_10,MetalOxideSensor_Unit2_session_lag1,MetalOxideSensor_Unit2_session_lag2,MetalOxideSensor_Unit2_session_lag3,MetalOxideSensor_Unit2_session_roll_mean_3,MetalOxideSensor_Unit2_session_roll_std_3,MetalOxideSensor_Unit2_session_roll_mean_5,MetalOxideSensor_Unit2_session_roll_std_5,MetalOxideSensor_Unit2_session_roll_mean_10,MetalOxideSensor_Unit2_session_roll_std_10,avg_metal_oxide_session_lag1,avg_metal_oxide_session_lag2,avg_metal_oxide_session_lag3,avg_metal_oxide_session_roll_mean_3,avg_metal_oxide_session_roll_std_3,avg_metal_oxide_session_roll_mean_5,avg_metal_oxide_session_roll_std_5,avg_metal_oxide_session_roll_mean_10,avg_metal_oxide_session_roll_std_10,co2_ratio_session_lag1,co2_ratio_session_lag2,co2_ratio_session_lag3,co2_ratio_session_roll_mean_3,co2_ratio_session_roll_std_3,co2_ratio_session_roll_mean_5,co2_ratio_session_roll_std_5,co2_ratio_session_roll_mean_10,co2_ratio_session_roll_std_10,HVAC_prev_session,HVAC_changed_session,time_since_last_change_session
morning,16.0,45.54,513.42,622.37,584.19,784.31,777.0,699.34,extremely low,1374,ventilation_only,bright,Low Activity,14-16,728.64,1135.79,0.8249433603404029,2844.84,711.21,92.9998412185024,1768,1,1,1000-2000,17.82,16.91,21.48,18.736666666666668,2.4189736115413285,18.648,1.7373744558960185,18.485,2.127587313784743,52.65,48.16,49.07,49.96,2.3736259182946022,51.18,2.563952027632364,49.32,2.975059289792023,557.1,535.95,570.28,554.4433333333333,17.318505516739187,560.566,15.03554388773476,541.646,35.67486360637317,488.87,523.75,449.98,487.5333333333333,36.90316020794585,488.70200000000006,26.49981641445784,504.83299999999997,47.13312353795836,759.74,769.38,701.29,743.4699999999999,36.845579110661134,740.9359999999999,27.243295138437254,747.5799999999999,30.8735687027665,696.9275,677.94,589.9350000000001,654.9341666666668,57.08590053229739,644.7665,43.41256883812565,651.4603,46.84949612630741,0.9481262109872252,0.8817867705136777,0.9787022242037751,0.9362050685682259,0.04954529764185384,0.9481614273313411,0.03867975755698751,0.9080346464125861,0.06901598640521188,off,1,0
evening,23.12,45.81,565.24,578.93,450.67,732.45,718.688,609.57,low,1374,eco_mode,,Moderate Activity,22-24,1059.1272000000001,1144.17,0.9763529252649666,2511.378,627.8445,130.28125079099703,1792,0,1,1000-2000,16.0,17.82,16.91,16.91,0.9100000000000048,18.224,2.115899335979853,18.481,2.1327262156946243,45.54,52.65,48.16,48.78333333333333,3.5957521234552967,49.408,2.8300477027781805,49.355000000000004,2.92267096258809,513.42,557.1,535.95,535.49,21.84363293960042,549.982,25.167296636706887,541.1700000000001,36.05250985252847,584.19,488.87,523.75,532.27,48.22777622905718,506.224,50.81769849176542,503.9440000000001,45.33318534289569,784.31,759.74,769.38,771.1433333333334,12.37954899555404,748.3439999999999,33.673359351273476,747.146,30.25642198131018,711.21,696.9275,677.94,695.3591666666667,16.690355810567514,658.8889999999999,52.2942100822357,651.08305,46.293041434401644,0.8249433603404029,0.9481262109872252,0.8817867705136777,0.8849521139471018,0.06165239835284557,0.9196916290471672,0.06470808927483704,0.9068787065347843,0.07042951272695976,ventilation_only,1,0
morning,18.07,52.47,566.98,596.03,485.93,762.1,734.79,656.2,low,1374,heating_active,dim,Low Activity,18-20,948.1329,1163.01,0.9512608409790434,2639.02,659.755,124.27458697041268,1801,1,1,1000-2000,23.12,16.0,17.82,18.98,3.6990268990641266,19.066000000000003,3.0766670278078507,18.567,2.3118585596874217,45.81,45.54,52.65,48.0,4.029280332764149,48.245999999999995,2.886958607254358,49.235,3.051448654145916,565.24,513.42,557.1,545.2533333333333,27.86728787186385,548.398,23.540459213872566,551.958,21.316374926332983,450.67,584.19,488.87,507.91,68.76618936657752,499.492,56.36943870573819,503.56499999999994,45.80622913728848,732.45,784.31,759.74,758.8333333333334,25.941885693474983,749.434,32.88880098148907,748.65,28.96009169721515,627.8445,711.21,696.9275,678.6606666666668,44.58373635736858,660.7714,50.61633400321481,652.3415,45.372915927652066,0.9763529252649666,0.8249433603404029,0.9481262109872252,0.9164741655308649,0.08051461403894342,0.9219822982620094,0.06687498631035015,0.9266853596974227,0.05677489214602724,eco_mode,1,0
morning,17.81,52.52,569.94,592.4,493.01,754.68,708.5060000000001,633.24,low,1374,off,very_bright,High Activity,16-18,935.3812,1162.3400000000001,0.9620864264650805,2589.436,647.359,114.42568565376104,1836,1,0,1000-2000,18.07,23.12,16.0,19.063333333333333,3.662462741562472,18.384,2.7704927359587117,18.386000000000003,2.268078971778149,52.47,45.81,45.54,47.94,3.9254171752821323,48.926,3.470926389308773,49.376,3.1752137285893456,566.98,565.24,513.42,548.5466666666666,30.43302372971393,547.738,22.808461587752873,551.417,20.802664385975973,485.93,450.67,584.19,506.93000000000006,69.1928291082248,506.6820000000001,50.458061001191645,505.84700000000004,44.10367408479453,762.1,732.45,784.31,759.62,26.01879512967479,761.596,18.90571686025136,753.5260000000001,26.340789746027838,659.755,627.8445,711.21,666.2698333333334,42.06285698313123,674.7354,32.620254810853396,659.60795,39.154349159909614,0.9512608409790434,0.9763529252649666,0.8249433603404029,0.9175190421948044,0.08114860335556283,0.9164940216170632,0.06200510531031813,0.924227224103538,0.05491167729733682,heating_active,1,0
evening,23.08,47.87,610.53,575.37,438.13,711.42,662.174,578.71,low,1374,ventilation_only,,Low Activity,22-24,1104.8395999999998,1185.9,1.061108502248799,2390.434,597.6085,119.59975834284393,1917,0,1,1000-2000,17.81,18.07,23.12,19.666666666666668,2.9934985106616114,18.564,2.678493979832695,18.474,2.221912089470089,52.52,52.47,45.81,50.26666666666667,3.8596675159051146,49.798,3.7655504245727567,49.908,3.215541426675561,569.94,566.98,565.24,567.3866666666667,2.376243534095883,554.5360000000001,23.472385477407236,555.2909999999999,20.218400008133344,493.01,485.93,450.67,476.5366666666667,22.679174000243442,500.534,49.72595177570737,501.552,42.92076959028369,754.68,762.1,732.45,749.7433333333333,15.429148820765421,758.6560000000001,18.531911126486477,751.0899999999999,24.800451160770802,647.359,659.755,627.8445,644.9861666666667,16.087036895691966,668.6192,34.67161086285151,655.9540999999999,38.33205195235159,0.9620864264650805,0.9512608409790434,0.9763529252649666,0.9632333975696968,0.012585302161214791,0.9325539528073437,0.06116166996098108,0.9333710271890823,0.052561252864806327,off,1,0
night,18.53,52.18,574.72,587.03,485.43,732.56,827.47,619.72,low,1374,off,bright,Moderate Activity,18-20,966.8954000000001,1161.75,0.9790300308688994,2665.1800000000003,666.2950000000001,147.4785969782282,2073,0,0,1000-2000,23.08,17.81,18.07,19.653333333333332,2.9704264564761202,19.616,3.278891581007215,19.131999999999998,2.5258873028436266,47.87,52.52,52.47,50.95333333333334,2.6703620228974834,48.842,3.454384170876199,50.011,3.121468493442725,610.53,569.94,566.98,582.4833333333333,24.334174186385095,565.222,34.502219059069155,562.894,25.21040049926476,438.13,493.01,485.93,472.3566666666666,29.85180284896236,490.3860000000001,57.30179299114445,489.54400000000004,42.097812875360724,711.42,754.68,762.1,742.7333333333332,27.37074594038915,748.992,28.00369207800993,744.9639999999999,26.389946402202284,597.6085,647.359,659.755,634.9075,32.89113489604797,648.7554,42.06182744692627,646.76095,40.3528494838896,1.061108502248799,0.9620864264650805,0.9512608409790434,0.9914852565643075,0.060537968086244384,0.9551504110596584,0.08469618766390194,0.9516559191954999,0.0621828720002112,ventilation_only,1,0
evening,23.59,43.63,563.56,592.08,444.72,728.0,681.3,621.6,low,1374,heating_active,,Moderate Activity,22-24,1029.2317,1155.6399999999999,0.9518308320635203,2475.62,618.905,124.0195311231259,2108,0,1,1000-2000,18.53,23.08,17.81,19.80666666666667,2.8575572318561315,20.122,2.7307636294633775,19.173000000000002,2.510918601273686,52.18,47.87,52.52,50.85666666666666,2.592109822776254,50.17,3.128585942562561,49.789,2.8409796823552957,574.72,610.53,569.94,585.0633333333334,22.183900318323893,577.4820000000001,18.820462799835468,563.7320000000001,25.475555952934695,485.43,438.13,493.01,472.19,29.739314047233574,470.634,24.538978788856753,488.429,42.03836883662879,732.56,711.42,754.68,732.8866666666667,21.631849974824817,738.642,20.14859846242412,743.493,26.6557615410502,666.2950000000001,597.6085,647.359,637.0875000000001,35.4765641621342,639.7724000000001,27.750578258389496,649.3307,40.73317920879194,0.9790300308688994,1.061108502248799,0.9620864264650805,1.0007416531942597,0.0529612007145648,0.9859677451653578,0.04347872065019633,0.9528296871062624,0.06262006493058157,off,1,0
evening,23.47,46.85,586.89,581.44,427.5,717.1,667.292,588.58,medium,1374,ventilation_only,bright,Low Activity,22-24,1099.5695,1168.33,1.009373278396097,2400.4719999999998,600.1179999999999,126.65864093170536,2293,0,1,1000-2000,23.59,18.53,23.08,21.733333333333334,2.7858631217870813,20.216,2.8645732666489776,19.641,2.8673039989199247,43.63,52.18,47.87,47.89333333333334,4.275047758017838,49.734,3.935851877294172,48.99,3.3472575839533736,563.56,574.72,610.53,582.9366666666666,24.539364974125387,577.146,19.10648005258926,562.7719999999999,25.260777589861327,444.72,485.43,438.13,456.0933333333333,25.619075575307406,469.44399999999996,25.85797517208107,484.468,44.27414565334187,728.0,732.56,711.42,723.9933333333333,11.124968913814081,737.7520000000001,20.584064710353005,743.5930000000001,26.588804264618968,618.905,666.2950000000001,597.6085,627.6028333333334,35.15960820434954,637.9845,28.972267028142625,649.37795,40.693610101348334,0.9518308320635203,0.9790300308688994,1.061108502248799,0.9973231217270727,0.056889192120645096,0.9810633265250684,0.0461362494707811,0.9515228123935391,0.062476385750946654,heating_active,1,0
afternoon,17.33,48.82,535.98,605.31,552.16,780.05,740.2,674.62,extremely low,1374,off,bright,Moderate Activity,16-18,846.0505999999999,1141.29,0.8854636452636441,2747.0299999999997,686.7574999999999,99.70522767137139,2326,1,0,1000-2000,23.47,23.59,18.53,21.863333333333333,2.887374816911248,21.296,2.871163527213314,19.839999999999996,3.0709426710521397,46.85,43.63,52.18,47.553333333333335,4.3181747687342815,48.61,3.757612273771743,48.768,3.414309105319363,586.89,563.56,574.72,575.0566666666667,11.668643165909689,581.1279999999999,18.523948553156547,564.433,26.332659506146776,427.5,444.72,485.43,452.55,29.74815792616373,457.758,29.49253074932629,482.21999999999997,46.72281812276878,717.1,728.0,732.56,725.8866666666667,7.943710300188991,728.752,16.759287574357117,745.174,24.15234113336055,600.1179999999999,618.905,666.2950000000001,628.4393333333334,34.103173845455565,626.0571,30.025704925946393,650.39625,39.13855466037016,1.009373278396097,0.9518308320635203,0.9790300308688994,0.9800780471095054,0.028785535187221913,0.9926858140084793,0.04402291509722328,0.9545899178127712,0.06467317288777276,ventilation_only,1,0
night,18.61,52.01,572.87,578.93,493.98,739.13,672.2,610.69,low,1374,ventilation_only,very_bright,Low Activity,18-20,967.9060999999999,1151.8,0.9895324115358811,2516.0,629.0,104.18015390018708,2424,0,1,1000-2000,17.33,23.47,23.59,21.463333333333335,3.580074487120803,21.2,3.020976663266368,19.881999999999998,3.029003503170999,48.82,46.85,43.63,46.43333333333334,2.6199681931911822,47.87,3.102281418569251,48.834,3.407622827328954,535.98,586.89,563.56,562.1433333333333,25.484548913671766,574.336,27.636302755614594,564.436,26.329055433114114,552.16,427.5,444.72,474.7933333333333,67.5524457983078,469.5879999999999,51.1090184801074,485.061,50.258604006345664,780.05,717.1,728.0,741.7166666666666,33.64202481024782,733.826,27.175315637541363,746.241,25.53655395267293,686.7574999999999,600.1179999999999,618.905,635.2601666666666,45.576521889930966,633.9368000000001,40.39335057066942,651.278,39.91956587244466,0.8854636452636441,1.009373278396097,0.9518308320635203,0.9488892519077538,0.06200716866713362,0.977361257768192,0.06545633859133784,0.954957605287768,0.06422215348255851,off,1,0
night,19.04,51.57,576.12,591.48,474.9,742.25,672.79,588.46,low,1374,maintenance_mode,dim,High Activity,18-20,981.8928,1167.6,0.974031242013202,2478.4,619.6,115.15205628501242,2446,0,1,1000-2000,18.61,17.33,23.47,19.80333333333333,3.2392797553365607,20.306,2.9867507428642255,19.961,2.9791402562931855,52.01,48.82,46.85,49.22666666666667,2.6039265222607924,48.698,3.61276486918261,48.77,3.3331866634398644,572.87,535.98,586.89,565.2466666666667,26.297213413845377,566.804,19.12818156542832,566.013,26.313111666155162,493.98,552.16,427.5,491.2133333333333,62.37603492795386,480.758,48.55421320544659,485.572,50.32756518825221,739.13,780.05,717.1,745.4266666666666,31.943882565106748,739.3679999999999,24.1170369241331,744.1800000000001,25.154867874385165,629.0,686.7574999999999,600.1179999999999,638.6251666666666,44.11443771695787,640.2151,35.475457855396336,644.48525,36.95817991418745,0.9895324115358811,0.8854636452636441,1.009373278396097,0.9614564450652073,0.06655519675954355,0.9630460396256083,0.04808335918155274,0.9590982253426334,0.06506207883078818,ventilation_only,1,0
night,18.72,52.04,563.14,588.78,482.31,756.49,465.74,658.74,low,1374,maintenance_mode,very_dim,Low Activity,18-20,974.1887999999999,1151.92,0.9564523235224492,2363.2799999999997,590.8199999999999,140.8061336258711,2486,0,1,1000-2000,19.04,18.61,17.33,18.326666666666664,0.8895129753597191,20.407999999999998,2.9188730702104886,20.265,2.669000020815111,51.57,52.01,48.82,50.800000000000004,1.7287857010051007,48.576,3.4733960327034468,49.373000000000005,3.227696288892957,576.12,572.87,535.98,561.6566666666666,22.295942082211504,567.0840000000001,19.282648417683493,572.283,18.78065615348805,474.9,493.98,552.16,507.0133333333333,40.24522000602466,478.65199999999993,48.5292666336507,474.64300000000003,36.49920183297763,742.25,739.13,780.05,753.81,22.77798937571099,741.3059999999999,23.820703809921294,739.9739999999999,20.846822406411025,619.6,629.0,686.7574999999999,645.1191666666667,36.36486081484916,630.8761,32.94984445790298,635.32425,29.09946115981649,0.974031242013202,0.9895324115358811,0.8854636452636441,0.949675766270909,0.05614685144628712,0.9620462818544688,0.04771851537441957,0.9740070135099133,0.04484592692145688,maintenance_mode,0,1
night,18.64,45.94,568.08,592.87,476.61,864.81,712.31,635.07,low,1374,off,,High Activity,18-20,856.3216,1160.95,0.9581864473523936,2688.8,672.2,161.59776112310465,2488,0,0,1000-2000,18.72,19.04,18.61,18.789999999999996,0.22338307903680318,19.433999999999997,2.348410100472234,19.825,2.5035985212400806,52.04,51.57,52.01,51.873333333333335,0.2631222782907721,50.258,2.3264071010895853,49.995999999999995,3.060479991402951,563.14,576.12,572.87,570.7099999999999,6.754206096944208,567.0,19.302742033192892,572.073,18.879639267975485,482.31,474.9,493.98,483.73,9.618934452421836,486.16999999999996,44.72068201626588,477.8070000000001,35.54917534595947,756.49,742.25,739.13,745.9566666666666,9.254562838585821,747.004,23.242589786854612,742.3779999999999,21.26469572894099,590.8199999999999,619.6,629.0,613.14,19.89288314950935,625.2591,37.57059843215169,631.6218,32.332659797280336,0.9564523235224492,0.974031242013202,0.9895324115358811,0.9733386590238441,0.016550915658716855,0.9629705801462547,0.04751550314603344,0.9720169533356616,0.04517063315501431,maintenance_mode,1,0
night,18.77,51.7,572.56,592.3,479.98,749.34,479.71,655.75,low,1374,off,moderate,High Activity,18-20,970.409,1164.86,0.966672292813317,2364.78,591.195,134.13285764494844,2490,0,0,1000-2000,18.64,18.72,19.04,18.799999999999997,0.21166010488507775,18.467999999999996,0.6586880900699604,19.881999999999998,2.465399674607652,45.94,52.04,51.57,49.85,3.394304052379485,50.076,2.669911983568008,49.343,3.168687250090948,568.08,563.14,576.12,569.1133333333333,6.551406973569203,563.238,16.009172995504514,572.183,18.849849424685768,476.61,482.31,474.9,477.94,3.8799097927639727,495.992,32.27469550592185,476.875,35.43453784406136,864.81,756.49,742.25,787.8499999999999,67.02854317378534,776.546,51.916345017730144,752.649,44.24099216538633,672.2,590.8199999999999,619.6,627.54,41.26692137778189,639.6755,39.301430333386136,632.8662999999999,33.74451984577976,0.9581864473523936,0.9564523235224492,0.974031242013202,0.9628900042960149,0.009687475407325999,0.952733213937514,0.03992665570814473,0.9727095139729964,0.04486912473436581,off,0,1
night,18.54,52.26,570.55,591.42,480.24,747.63,460.12,646.3,low,1374,off,very_bright,Moderate Activity,18-20,968.9003999999999,1161.9699999999998,0.9647120473357139,2334.29,583.5725,137.55935431054237,2491,0,0,1000-2000,18.77,18.64,18.72,18.71,0.06557438524273333,18.756,0.17096783323190004,19.978,2.3933927569224505,51.7,45.94,52.04,49.89333333333334,3.427905093979868,50.652,2.6417172445210815,49.261,3.0868914604969406,572.56,568.08,563.14,567.9266666666667,4.711871531921295,570.554,5.03627640226314,572.4449999999999,18.833410176834196,479.98,476.61,482.31,479.6333333333334,2.865769239370059,481.55600000000004,7.519529905517072,475.572,35.012351725260146,749.34,864.81,756.49,790.2133333333333,64.70145000951167,770.4040000000001,53.198907695553245,752.115,44.245980922314004,591.195,672.2,590.8199999999999,618.0716666666667,46.87688671758573,620.5629999999999,33.48736918600796,627.2499,35.68263346254341,0.966672292813317,0.9581864473523936,0.9564523235224492,0.9604370212293866,0.00546907260496872,0.9689749434474486,0.0134785524734194,0.9731681006078203,0.044771816809692964,off,0,2
night,18.5,52.27,571.0699999999999,587.78,465.69,755.07,710.474,653.01,low,1374,off,bright,Moderate Activity,18-20,966.995,1158.85,0.9715709942979158,2584.2439999999997,646.0609999999999,127.29752929259864,2492,0,0,1000-2000,18.54,18.77,18.64,18.65,0.1153256259465468,18.741999999999997,0.18793615937336508,19.523999999999997,2.158683755336924,52.26,51.7,45.94,49.96666666666667,3.4984186903990095,50.702,2.675989536601378,49.7,3.177909865164704,570.55,572.56,568.08,570.3966666666666,2.2439325598891267,570.0899999999999,4.873807546466352,568.447,13.273029504307441,480.24,479.98,476.61,478.9433333333334,2.024903289868289,478.808,2.991315764001549,479.783,32.44712726541093,747.63,749.34,864.81,787.2600000000001,67.16571223474075,772.104,52.07359484422017,755.7360000000001,41.968608956907005,583.5725,591.195,672.2,615.6558333333334,49.116776304877376,611.4775,36.64013560973799,625.8462999999999,37.22104351722439,0.9647120473357139,0.966672292813317,0.9581864473523936,0.9631902625004747,0.0044428892750369665,0.9640108706074152,0.007054044945306366,0.9635284551165118,0.03240268021861657,off,0,3
night,18.45,52.45,568.21,594.11,482.77,753.83,719.26,644.32,low,1374,ventilation_only,very_dim,Moderate Activity,18-20,967.7025,1162.3200000000002,0.9564053778653695,2600.18,650.045,120.52073639005035,2493,0,1,1000-2000,18.5,18.54,18.77,18.603333333333335,0.1457166199625024,18.634,0.11480418110857796,19.520999999999997,2.1602389271148206,52.27,52.26,51.7,52.076666666666675,0.3262412195491504,50.842,2.750039999709106,49.708999999999996,3.1858313061289274,571.0699999999999,570.55,572.56,571.3933333333333,1.0432800838369307,569.08,3.6917136942064968,568.082,13.130783001109101,465.69,480.24,479.98,475.3033333333333,8.326405787212016,476.966,6.626396456594143,477.809,32.6651392329974,755.07,747.63,749.34,750.68,3.896806384720439,774.668,50.52885927863396,757.987,41.18376677230427,646.0609999999999,583.5725,591.195,606.9428333333333,34.09103766510135,616.7697000000001,39.87481884535643,623.8229,35.27707787942632,0.9715709942979158,0.9647120473357139,0.966672292813317,0.9676517781489822,0.0035328221013320093,0.963518821064358,0.0062164150380917575,0.9627825514594134,0.03209053690761327,off,1,0
night,18.53,52.16,572.95,578.93,473.16,751.4,706.16,647.12,low,1374,off,,Low Activity,18-20,966.5248,1151.88,0.9896705974994032,2577.8399999999997,644.4599999999999,121.92049212499101,2495,0,0,1000-2000,18.45,18.5,18.54,18.496666666666666,0.04509249752782792,18.580000000000002,0.1270826502714332,19.006999999999998,1.6312234672171615,52.45,52.27,52.26,52.32666666666666,0.10692676621359491,50.924,2.8003446216492827,50.590999999999994,2.4523297313190033,568.21,571.0699999999999,570.55,569.9433333333333,1.5234609720405112,570.0939999999999,1.926611014188415,568.547,13.034837125521836,482.77,465.69,480.24,476.2333333333333,9.218005930423233,477.058,6.721649351161024,481.61400000000003,30.528768290472012,753.83,755.07,747.63,752.1766666666667,3.986042314543549,774.136,50.781467879532514,760.5699999999999,39.88353238562945,650.045,646.0609999999999,583.5725,626.5595,37.281090256992584,628.6147,39.026732014095145,626.9369,36.15812931708595,0.9564053778653695,0.9715709942979158,0.9647120473357139,0.9642294731663329,0.007594316217836325,0.963509431932942,0.006229777475153974,0.9632400060395983,0.03194936718128802,ventilation_only,1,0
night,18.47,52.2,566.95,592.57,477.64,752.66,705.91,651.83,low,1374,heating_active,very_bright,Low Activity,18-20,964.134,1159.52,0.9567646000358361,2588.04,647.01,120.19506617716607,2496,0,1,1000-2000,18.53,18.45,18.5,18.493333333333336,0.04041451884282815,18.558,0.1235718414527008,18.512999999999998,0.4492969817145027,52.16,52.45,52.27,52.29333333333333,0.14640127503850353,52.16799999999999,0.28172681803487537,51.122,2.102177706834302,572.95,568.21,571.0699999999999,570.7433333333333,2.38682494819604,571.068,1.884441561840726,567.153,11.511594203719342,473.16,482.77,465.69,473.8733333333333,8.562314718189048,476.36800000000005,6.9522564682240455,486.18,24.318974759091525,751.4,753.83,755.07,753.4333333333334,1.8668779642311621,751.454,3.0747243778913753,764.0,37.10804704583029,644.4599999999999,650.045,646.0609999999999,646.8553333333333,2.87598336806105,623.0667,32.748423178834024,631.3711,35.210284453077996,0.9896705974994032,0.9564053778653695,0.9715709942979158,0.9725489898875628,0.016654160616949472,0.9698062619623439,0.012380050347382465,0.961269737949929,0.029284687604251482,off,1,0
